,Data
10078,-0.21
10079,-0.22
10080,-0.22
10081,-0.21
10082,-0.19
10083,-0.17
10084,-0.13
10085,-0.09
10086,-0.04
10087,0.01
10088,0.05
10089,0.09
10090,0.13
10091,0.15
10092,0.16
10093,0.16
10094,0.16
10095,0.15
10096,0.15
10097,0.14
10098,0.14
10099,0.13
10100,0.13
10101,0.13
10102,0.12
10103,0.12
10104,0.1
10105,0.08
10106,0.05
10107,0.01
10108,-0.04
10109,-0.09
10110,-0.14
10111,-0.18
10112,-0.22
10113,-0.25
10114,-0.27
10115,-0.28
10116,-0.26
10117,-0.23
10118,-0.19
10119,-0.12
10120,-0.05
10121,0.03
10122,0.11
10123,0.18
10124,0.23
10125,0.26
10126,0.27
10127,0.26
10128,0.22
10129,0.17
10130,0.11
10131,0.05
10132,-0.01
10133,-0.07
10134,-0.1
10135,-0.12
10136,-0.13
10137,-0.12
10138,-0.1
10139,-0.08
10140,-0.05
10141,-0.03
10142,-0.01
10143,0.0
10144,0.01
10145,0.01
10146,0.0
10147,-0.0
10148,-0.0
10149,0.0
10150,0.01
10151,0.02
10152,0.03
10153,0.05
10154,0.05
10155,0.06
10156,0.05
10157,0.04
10158,0.02
10159,-0.01
10160,-0.04
10161,-0.08
10162,-0.1
10163,-0.12
10164,-0.12
10165,-0.11
10166,-0.08
10167,-0.04
10168,0.0
10169,0.05
10170,0.1
10171,0.13
10172,0.16
10173,0.17
10174,0.17
10175,0.16
10176,0.14
10177,0.11
10178,0.07
10179,0.03
10180,-0.01
10181,-0.05
10182,-0.08
10183,-0.11
10184,-0.14
10185,-0.16
10186,-0.16
10187,-0.16
10188,-0.15
10189,-0.12
10190,-0.1
10191,-0.07
10192,-0.04
10193,-0.02
10194,-0.01
10195,-0.01
10196,-0.01
10197,-0.01
10198,-0.02
10199,-0.02
10200,-0.01
10201,0.0
10202,0.03
10203,0.06
10204,0.09
10205,0.12
10206,0.15
10207,0.17
10208,0.18
10209,0.18
10210,0.17
10211,0.15
10212,0.13
10213,0.11
10214,0.08
10215,0.06
10216,0.03
10217,0.0
10218,-0.03
10219,-0.06
10220,-0.1
10221,-0.13
10222,-0.16
10223,-0.19
10224,-0.2
10225,-0.2
10226,-0.19
10227,-0.17
10228,-0.13
10229,-0.09
10230,-0.05
10231,-0.02
10232,0.0
10233,0.01
10234,0.01
10235,0.0
10236,-0.01
10237,-0.03
10238,-0.03
10239,-0.03
10240,-0.01
10241,0.01
10242,0.05
10243,0.09
10244,0.13
10245,0.18
10246,0.21
10247,0.23
10248,0.24
10249,0.23
10250,0.2
10251,0.16
10252,0.1
10253,0.04
10254,-0.02
10255,-0.08
10256,-0.13
10257,-0.17
10258,-0.2
10259,-0.21
10260,-0.2
10261,-0.19
10262,-0.16
10263,-0.12
10264,-0.08
10265,-0.04
10266,0.0
10267,0.03
10268,0.05
10269,0.06
10270,0.06
10271,0.05
10272,0.03
10273,0.02
10274,0.01
10275,0.0
10276,0.0
10277,0.02
10278,0.03
10279,0.06
10280,0.08
10281,0.1
10282,0.11
10283,0.11
10284,0.1
10285,0.07
10286,0.04
10287,-0.01
10288,-0.06
10289,-0.11
10290,-0.16
10291,-0.19
10292,-0.21
10293,-0.2
10294,-0.18
10295,-0.14
10296,-0.09
10297,-0.04
10298,0.02
10299,0.08
10300,0.13
10301,0.17
10302,0.2
10303,0.22
10304,0.22
10305,0.21
10306,0.19
10307,0.15
10308,0.11
10309,0.07
10310,0.02
10311,-0.02
10312,-0.05
10313,-0.08
10314,-0.1
10315,-0.11
10316,-0.12
10317,-0.13
10318,-0.13
10319,-0.12
10320,-0.12
10321,-0.11
10322,-0.11
10323,-0.11
10324,-0.1
10325,-0.1
10326,-0.1
10327,-0.1
10328,-0.09
10329,-0.08
10330,-0.07
10331,-0.05
10332,-0.02
10333,0.01
10334,0.04
10335,0.07
10336,0.1
10337,0.13
10338,0.16
10339,0.17
10340,0.18
10341,0.19
10342,0.19
10343,0.19
10344,0.19
10345,0.18
10346,0.18
10347,0.17
10348,0.15
10349,0.13
10350,0.11
10351,0.07
10352,0.02
10353,-0.03
10354,-0.09
10355,-0.15
10356,-0.2
10357,-0.25
10358,-0.29
10359,-0.31
10360,-0.31
10361,-0.31
10362,-0.29
10363,-0.26
10364,-0.22
10365,-0.17
10366,-0.12
10367,-0.07
10368,-0.02
10369,0.03
10370,0.08
10371,0.13
10372,0.18
10373,0.21
10374,0.24
10375,0.25
10376,0.24
10377,0.23
10378,0.19
10379,0.15
10380,0.11
10381,0.06
10382,0.01
10383,-0.03
10384,-0.06
10385,-0.08
10386,-0.08
10387,-0.07
10388,-0.05
10389,-0.02
10390,0.01
10391,0.04
10392,0.07
10393,0.08
10394,0.09
10395,0.08
10396,0.06
10397,0.03
10398,-0.01
10399,-0.05
10400,-0.09
10401,-0.12
10402,-0.15
10403,-0.16
10404,-0.16
10405,-0.15
10406,-0.12
10407,-0.1
10408,-0.07
10409,-0.04
10410,-0.01
10411,0.01
10412,0.03
10413,0.05
10414,0.06
10415,0.08
10416,0.1
10417,0.11
10418,0.12
10419,0.12
10420,0.12
10421,0.1
10422,0.07
10423,0.03
10424,-0.01
10425,-0.05
10426,-0.1
10427,-0.13
10428,-0.16
10429,-0.18
10430,-0.18
10431,-0.16
10432,-0.13
10433,-0.08
10434,-0.03
10435,0.03
10436,0.08
10437,0.13
10438,0.17
10439,0.19
10440,0.19
10441,0.18
10442,0.16
10443,0.12
10444,0.08
10445,0.04
10446,0.01
10447,-0.02
10448,-0.03
10449,-0.04
10450,-0.04
10451,-0.03
10452,-0.02
10453,-0.02
10454,-0.03
10455,-0.04
10456,-0.06
10457,-0.08
10458,-0.1
10459,-0.11
10460,-0.11
10461,-0.1
10462,-0.07
10463,-0.03
10464,0.02
10465,0.07
10466,0.12
10467,0.16
10468,0.18
10469,0.17
10470,0.15
10471,0.1
10472,0.03
10473,-0.04
10474,-0.11
10475,-0.18
10476,-0.23
10477,-0.26
10478,-0.26
10479,-0.24
10480,-0.19
10481,-0.12
10482,-0.04
10483,0.04
10484,0.11
10485,0.17
10486,0.2
10487,0.21
10488,0.2
10489,0.16
10490,0.11
10491,0.05
10492,-0.0
10493,-0.05
10494,-0.09
10495,-0.11
10496,-0.11
10497,-0.09
10498,-0.05
10499,-0.01
10500,0.02
10501,0.06
10502,0.08
10503,0.08
10504,0.08
10505,0.07
10506,0.06
10507,0.05
10508,0.05
10509,0.05
10510,0.06
10511,0.08
10512,0.1
10513,0.11
10514,0.12
10515,0.12
10516,0.1
10517,0.07
10518,0.02
10519,-0.04
10520,-0.1
10521,-0.16
10522,-0.22
10523,-0.27
10524,-0.3
10525,-0.32
10526,-0.31
10527,-0.28
10528,-0.24
10529,-0.18
10530,-0.12
10531,-0.05
10532,0.02
10533,0.08
10534,0.13
10535,0.17
10536,0.2
10537,0.21
10538,0.22
10539,0.21
10540,0.19
10541,0.16
10542,0.13
10543,0.11
10544,0.08
10545,0.06
10546,0.05
10547,0.03
10548,0.02
10549,0.01
10550,-0.0
10551,-0.02
10552,-0.05
10553,-0.08
10554,-0.11
10555,-0.14
10556,-0.16
10557,-0.17
10558,-0.16
10559,-0.13
10560,-0.09
10561,-0.04
10562,0.02
10563,0.08
10564,0.14
10565,0.19
10566,0.22
10567,0.23
10568,0.22
10569,0.18
10570,0.13
10571,0.06
10572,-0.02
10573,-0.1
10574,-0.17
10575,-0.23
10576,-0.27
10577,-0.28
10578,-0.27
10579,-0.23
10580,-0.18
10581,-0.1
10582,-0.02
10583,0.06
10584,0.13
10585,0.18
10586,0.2
10587,0.2
10588,0.18
10589,0.13
10590,0.06
10591,-0.01
10592,-0.08
10593,-0.14
10594,-0.17
10595,-0.19
10596,-0.18
10597,-0.14
10598,-0.09
10599,-0.02
10600,0.06
10601,0.13
10602,0.2
10603,0.25
10604,0.28
10605,0.29
10606,0.27
10607,0.23
10608,0.16
10609,0.08
10610,-0.01
10611,-0.1
10612,-0.18
10613,-0.23
10614,-0.26
10615,-0.26
10616,-0.24
10617,-0.18
10618,-0.12
10619,-0.04
10620,0.03
10621,0.09
10622,0.13
10623,0.15
10624,0.14
10625,0.12
10626,0.08
10627,0.03
10628,-0.03
10629,-0.08
10630,-0.12
10631,-0.14
10632,-0.15
10633,-0.13
10634,-0.1
10635,-0.05
10636,0.0
10637,0.06
10638,0.1
10639,0.12
10640,0.13
10641,0.11
10642,0.08
10643,0.04
10644,-0.01
10645,-0.05
10646,-0.09
10647,-0.12
10648,-0.13
10649,-0.12
10650,-0.1
10651,-0.07
10652,-0.03
10653,0.0
10654,0.04
10655,0.06
10656,0.08
10657,0.09
10658,0.1
10659,0.1
10660,0.11
10661,0.11
10662,0.12
10663,0.13
10664,0.15
10665,0.16
10666,0.16
10667,0.16
10668,0.15
10669,0.12
10670,0.07
10671,0.02
10672,-0.05
10673,-0.13
10674,-0.2
10675,-0.26
10676,-0.31
10677,-0.34
10678,-0.34
10679,-0.32
10680,-0.28
10681,-0.22
10682,-0.14
10683,-0.07
10684,0.0
10685,0.07
10686,0.11
10687,0.14
10688,0.15
10689,0.14
10690,0.13
10691,0.12
10692,0.11
10693,0.11
10694,0.11
10695,0.11
10696,0.12
10697,0.12
10698,0.11
10699,0.1
10700,0.09
10701,0.07
10702,0.05
10703,0.02
10704,-0.0
10705,-0.03
10706,-0.05
10707,-0.07
10708,-0.09
10709,-0.1
10710,-0.11
10711,-0.11
10712,-0.1
10713,-0.09
10714,-0.07
10715,-0.04
10716,-0.02
10717,0.0
10718,0.02
10719,0.02
10720,0.02
10721,0.01
10722,-0.0
10723,-0.02
10724,-0.04
10725,-0.05
10726,-0.06
10727,-0.06
10728,-0.05
10729,-0.03
10730,0.0
10731,0.04
10732,0.08
10733,0.11
10734,0.13
10735,0.14
10736,0.13
10737,0.11
10738,0.09
10739,0.05
10740,0.02
10741,-0.01
10742,-0.04
10743,-0.06
10744,-0.07
10745,-0.07
10746,-0.06
10747,-0.05
10748,-0.04
10749,-0.03
10750,-0.02
10751,-0.01
10752,-0.01
10753,-0.01
10754,-0.01
10755,-0.02
10756,-0.02
10757,-0.03
10758,-0.03
10759,-0.03
10760,-0.03
10761,-0.03
10762,-0.02
10763,-0.01
10764,-0.0
10765,0.01
10766,0.02
10767,0.04
10768,0.05
10769,0.06
10770,0.07
10771,0.07
10772,0.07
10773,0.07
10774,0.06
10775,0.05
10776,0.03
10777,0.02
10778,-0.0
10779,-0.02
10780,-0.04
10781,-0.06
10782,-0.08
10783,-0.09
10784,-0.1
10785,-0.1
10786,-0.09
10787,-0.08
10788,-0.06
10789,-0.03
10790,0.01
10791,0.04
10792,0.07
10793,0.1
10794,0.11
10795,0.12
10796,0.11
10797,0.09
10798,0.05
10799,0.01
10800,-0.03
10801,-0.07
10802,-0.11
10803,-0.13
10804,-0.14
10805,-0.14
10806,-0.12
10807,-0.09
10808,-0.04
10809,0.0
10810,0.05
10811,0.09
10812,0.12
10813,0.14
10814,0.15
10815,0.14
10816,0.12
10817,0.1
10818,0.07
10819,0.04
10820,0.02
10821,-0.01
10822,-0.03
10823,-0.05
10824,-0.06
10825,-0.07
10826,-0.08
10827,-0.08
10828,-0.08
10829,-0.08
10830,-0.08
10831,-0.07
10832,-0.05
10833,-0.04
10834,-0.02
10835,-0.01
10836,0.01
10837,0.02
10838,0.03
10839,0.04
10840,0.04
10841,0.04
10842,0.04
10843,0.03
10844,0.02
10845,0.01
10846,0.01
10847,0.0
10848,-0.0
10849,-0.01
10850,-0.01
10851,-0.01
10852,-0.01
10853,-0.01
10854,-0.0
10855,-0.0
10856,0.0
10857,0.0
10858,0.0
10859,0.0
10860,0.0
10861,-0.0
10862,-0.0
10863,0.0
10864,0.0
10865,0.01
10866,0.02
10867,0.03
10868,0.03
10869,0.04
10870,0.04
10871,0.04
10872,0.03
10873,0.02
10874,0.01
10875,-0.0
10876,-0.01
10877,-0.02
10878,-0.02
10879,-0.02
10880,-0.01
10881,-0.01
10882,-0.0
10883,0.0
10884,0.0
10885,-0.0
10886,-0.01
10887,-0.03
10888,-0.05
10889,-0.07
10890,-0.09
10891,-0.1
10892,-0.11
10893,-0.11
10894,-0.11
10895,-0.09
10896,-0.07
10897,-0.04
10898,-0.01
10899,0.02
10900,0.06
10901,0.09
10902,0.13
10903,0.16
10904,0.18
10905,0.19
10906,0.2
10907,0.19
10908,0.17
10909,0.13
10910,0.08
10911,0.03
10912,-0.03
10913,-0.09
10914,-0.14
10915,-0.18
10916,-0.21
10917,-0.22
10918,-0.21
10919,-0.19
10920,-0.16
10921,-0.11
10922,-0.05
10923,0.01
10924,0.07
10925,0.12
10926,0.17
10927,0.2
10928,0.22
10929,0.22
10930,0.19
10931,0.15
10932,0.09
10933,0.02
10934,-0.05
10935,-0.1
10936,-0.15
10937,-0.17
10938,-0.17
10939,-0.16
10940,-0.13
10941,-0.09
10942,-0.04
10943,0.0
10944,0.04
10945,0.07
10946,0.08
10947,0.09
10948,0.08
10949,0.07
10950,0.04
10951,0.01
10952,-0.03
10953,-0.07
10954,-0.1
10955,-0.12
10956,-0.13
10957,-0.13
10958,-0.11
10959,-0.07
10960,-0.02
10961,0.03
10962,0.08
10963,0.12
10964,0.15
10965,0.16
10966,0.16
10967,0.14
10968,0.11
10969,0.07
10970,0.03
10971,-0.02
10972,-0.06
10973,-0.09
10974,-0.11
10975,-0.12
10976,-0.12
10977,-0.11
10978,-0.08
10979,-0.04
10980,0.0
10981,0.05
10982,0.09
10983,0.13
10984,0.16
10985,0.19
10986,0.19
10987,0.19
10988,0.17
10989,0.13
10990,0.08
10991,0.02
10992,-0.05
10993,-0.13
10994,-0.2
10995,-0.25
10996,-0.3
10997,-0.32
10998,-0.32
10999,-0.29
11000,-0.25
11001,-0.18
11002,-0.1
11003,-0.02
11004,0.07
11005,0.14
11006,0.2
11007,0.23
11008,0.24
11009,0.23
11010,0.2
11011,0.16
11012,0.11
11013,0.06
11014,0.01
11015,-0.01
11016,-0.02
11017,-0.01
11018,0.01
11019,0.05
11020,0.09
11021,0.12
11022,0.14
11023,0.14
11024,0.12
11025,0.07
11026,-0.0
11027,-0.09
11028,-0.17
11029,-0.25
11030,-0.31
11031,-0.35
11032,-0.35
11033,-0.33
11034,-0.27
11035,-0.2
11036,-0.1
11037,0.0
11038,0.1
11039,0.19
11040,0.26
11041,0.31
11042,0.32
11043,0.32
11044,0.29
11045,0.24
11046,0.17
11047,0.09
11048,0.01
11049,-0.07
11050,-0.14
11051,-0.19
11052,-0.22
11053,-0.23
11054,-0.22
11055,-0.19
11056,-0.14
11057,-0.08
11058,-0.01
11059,0.06
11060,0.13
11061,0.18
11062,0.22
11063,0.23
11064,0.23
11065,0.2
11066,0.16
11067,0.1
11068,0.03
11069,-0.05
11070,-0.12
11071,-0.19
11072,-0.24
11073,-0.28
11074,-0.29
11075,-0.28
11076,-0.25
11077,-0.2
11078,-0.13
11079,-0.06
11080,0.02
11081,0.1
11082,0.16
11083,0.21
11084,0.24
11085,0.25
11086,0.24
11087,0.21
11088,0.17
11089,0.12
11090,0.07
11091,0.03
11092,-0.02
11093,-0.06
11094,-0.09
11095,-0.11
11096,-0.13
11097,-0.15
11098,-0.15
11099,-0.15
11100,-0.13
11101,-0.11
11102,-0.08
11103,-0.05
11104,-0.01
11105,0.03
11106,0.06
11107,0.08
11108,0.09
11109,0.09
11110,0.08
11111,0.07
11112,0.04
11113,0.02
11114,0.01
11115,0.0
11116,0.01
11117,0.02
11118,0.04
11119,0.06
11120,0.08
11121,0.09
11122,0.08
11123,0.06
11124,0.03
11125,-0.01
11126,-0.05
11127,-0.09
11128,-0.12
11129,-0.14
11130,-0.14
11131,-0.13
11132,-0.1
11133,-0.07
11134,-0.02
11135,0.02
11136,0.06
11137,0.09
11138,0.11
11139,0.12
11140,0.12
11141,0.1
11142,0.07
11143,0.03
11144,-0.02
11145,-0.06
11146,-0.11
11147,-0.14
11148,-0.16
11149,-0.16
11150,-0.14
11151,-0.11
11152,-0.06
11153,0.0
11154,0.06
11155,0.1
11156,0.14
11157,0.15
11158,0.14
11159,0.11
11160,0.07
11161,0.02
11162,-0.04
11163,-0.08
11164,-0.11
11165,-0.13
11166,-0.12
11167,-0.1
11168,-0.06
11169,-0.0
11170,0.05
11171,0.11
11172,0.15
11173,0.18
11174,0.19
11175,0.18
11176,0.16
11177,0.12
11178,0.08
11179,0.04
11180,-0.01
11181,-0.04
11182,-0.08
11183,-0.1
11184,-0.11
11185,-0.12
11186,-0.11
11187,-0.1
11188,-0.08
11189,-0.06
11190,-0.04
11191,-0.02
11192,-0.0
11193,0.01
11194,0.01
11195,0.01
11196,-0.0
11197,-0.01
11198,-0.03
11199,-0.04
11200,-0.06
11201,-0.08
11202,-0.09
11203,-0.11
11204,-0.11
11205,-0.11
11206,-0.1
11207,-0.08
11208,-0.04
11209,0.01
11210,0.06
11211,0.12
11212,0.17
11213,0.22
11214,0.25
11215,0.26
11216,0.24
11217,0.21
11218,0.16
11219,0.1
11220,0.04
11221,-0.03
11222,-0.09
11223,-0.13
11224,-0.16
11225,-0.18
11226,-0.17
11227,-0.16
11228,-0.12
11229,-0.08
11230,-0.04
11231,0.0
11232,0.05
11233,0.08
11234,0.11
11235,0.13
11236,0.14
11237,0.14
11238,0.13
11239,0.11
11240,0.07
11241,0.02
11242,-0.05
11243,-0.11
11244,-0.17
11245,-0.22
11246,-0.26
11247,-0.28
11248,-0.27
11249,-0.25
11250,-0.22
11251,-0.17
11252,-0.11
11253,-0.05
11254,0.01
11255,0.06
11256,0.1
11257,0.13
11258,0.16
11259,0.18
11260,0.19
11261,0.21
11262,0.21
11263,0.22
11264,0.22
11265,0.22
11266,0.21
11267,0.19
11268,0.17
11269,0.14
11270,0.1
11271,0.06
11272,0.02
11273,-0.03
11274,-0.07
11275,-0.11
11276,-0.15
11277,-0.18
11278,-0.2
11279,-0.21
11280,-0.22
11281,-0.22
11282,-0.21
11283,-0.19
11284,-0.16
11285,-0.13
11286,-0.09
11287,-0.05
11288,-0.0
11289,0.04
11290,0.07
11291,0.1
11292,0.11
11293,0.11
11294,0.1
11295,0.08
11296,0.05
11297,0.02
11298,-0.01
11299,-0.04
11300,-0.07
11301,-0.08
11302,-0.08
11303,-0.07
11304,-0.05
11305,-0.02
11306,0.01
11307,0.05
11308,0.08
11309,0.12
11310,0.14
11311,0.16
11312,0.17
11313,0.17
11314,0.15
11315,0.13
11316,0.1
11317,0.06
11318,0.02
11319,-0.02
11320,-0.05
11321,-0.08
11322,-0.1
11323,-0.12
11324,-0.12
11325,-0.11
11326,-0.1
11327,-0.08
11328,-0.06
11329,-0.03
11330,-0.01
11331,0.01
11332,0.02
11333,0.02
11334,0.02
11335,0.01
11336,-0.01
11337,-0.02
11338,-0.04
11339,-0.05
11340,-0.05
11341,-0.04
11342,-0.04
11343,-0.02
11344,-0.01
11345,0.0
11346,0.01
11347,0.02
11348,0.02
11349,0.02
11350,0.01
11351,-0.0
11352,-0.02
11353,-0.03
11354,-0.05
11355,-0.06
11356,-0.07
11357,-0.08
11358,-0.08
11359,-0.06
11360,-0.04
11361,-0.01
11362,0.04
11363,0.09
11364,0.15
11365,0.2
11366,0.24
11367,0.27
11368,0.28
11369,0.27
11370,0.25
11371,0.21
11372,0.17
11373,0.11
11374,0.05
11375,-0.02
11376,-0.08
11377,-0.15
11378,-0.21
11379,-0.26
11380,-0.3
11381,-0.32
11382,-0.32
11383,-0.31
11384,-0.28
11385,-0.23
11386,-0.17
11387,-0.11
11388,-0.04
11389,0.02
11390,0.07
11391,0.11
11392,0.14
11393,0.15
11394,0.14
11395,0.13
11396,0.1
11397,0.07
11398,0.04
11399,0.01
11400,-0.02
11401,-0.04
11402,-0.05
11403,-0.05
11404,-0.04
11405,-0.02
11406,0.0
11407,0.03
11408,0.06
11409,0.08
11410,0.1
11411,0.12
11412,0.13
11413,0.13
11414,0.13
11415,0.12
11416,0.11
11417,0.1
11418,0.09
11419,0.07
11420,0.06
11421,0.05
11422,0.03
11423,0.01
11424,-0.01
11425,-0.04
11426,-0.07
11427,-0.1
11428,-0.14
11429,-0.17
11430,-0.19
11431,-0.21
11432,-0.22
11433,-0.22
11434,-0.2
11435,-0.18
11436,-0.15
11437,-0.11
11438,-0.06
11439,-0.02
11440,0.02
11441,0.06
11442,0.09
11443,0.11
11444,0.12
11445,0.13
11446,0.13
11447,0.13
11448,0.13
11449,0.13
11450,0.14
11451,0.14
11452,0.14
11453,0.14
11454,0.13
11455,0.1
11456,0.07
11457,0.03
11458,-0.02
11459,-0.08
11460,-0.13
11461,-0.18
11462,-0.21
11463,-0.22
11464,-0.21
11465,-0.18
11466,-0.14
11467,-0.08
11468,-0.03
11469,0.03
11470,0.08
11471,0.11
11472,0.12
11473,0.11
11474,0.09
11475,0.07
11476,0.04
11477,0.02
11478,0.01
11479,0.0
11480,0.01
11481,0.02
11482,0.03
11483,0.04
11484,0.04
11485,0.03
11486,0.01
11487,-0.02
11488,-0.05
11489,-0.08
11490,-0.1
11491,-0.1
11492,-0.09
11493,-0.07
11494,-0.03
11495,0.01
11496,0.07
11497,0.11
11498,0.15
11499,0.18
11500,0.18
11501,0.16
11502,0.12
11503,0.07
11504,0.0
11505,-0.07
11506,-0.14
11507,-0.2
11508,-0.24
11509,-0.26
11510,-0.26
11511,-0.23
11512,-0.19
11513,-0.13
11514,-0.07
11515,0.01
11516,0.07
11517,0.13
11518,0.18
11519,0.21
11520,0.22
11521,0.21
11522,0.18
11523,0.14
11524,0.1
11525,0.05
11526,0.01
11527,-0.02
11528,-0.03
11529,-0.04
11530,-0.03
11531,-0.01
11532,0.01
11533,0.03
11534,0.05
11535,0.06
11536,0.05
11537,0.03
11538,-0.0
11539,-0.04
11540,-0.09
11541,-0.14
11542,-0.19
11543,-0.22
11544,-0.24
11545,-0.24
11546,-0.22
11547,-0.18
11548,-0.13
11549,-0.06
11550,0.01
11551,0.08
11552,0.14
11553,0.18
11554,0.21
11555,0.22
11556,0.22
11557,0.2
11558,0.17
11559,0.14
11560,0.11
11561,0.07
11562,0.05
11563,0.03
11564,0.02
11565,0.01
11566,0.0
11567,0.01
11568,0.01
11569,0.01
11570,0.01
11571,0.0
11572,-0.0
11573,-0.02
11574,-0.04
11575,-0.06
11576,-0.09
11577,-0.12
11578,-0.15
11579,-0.17
11580,-0.19
11581,-0.2
11582,-0.19
11583,-0.18
11584,-0.16
11585,-0.13
11586,-0.09
11587,-0.04
11588,0.0
11589,0.05
11590,0.08
11591,0.1
11592,0.12
11593,0.12
11594,0.12
11595,0.11
11596,0.1
11597,0.1
11598,0.1
11599,0.11
11600,0.12
11601,0.13
11602,0.13
11603,0.13
11604,0.12
11605,0.11
11606,0.08
11607,0.05
11608,0.01
11609,-0.02
11610,-0.06
11611,-0.08
11612,-0.1
11613,-0.1
11614,-0.11
11615,-0.1
11616,-0.1
11617,-0.09
11618,-0.08
11619,-0.07
11620,-0.07
11621,-0.06
11622,-0.05
11623,-0.04
11624,-0.03
11625,-0.03
11626,-0.02
11627,-0.01
11628,-0.01
11629,0.01
11630,0.02
11631,0.03
11632,0.05
11633,0.05
11634,0.05
11635,0.04
11636,0.03
11637,0.01
11638,-0.02
11639,-0.04
11640,-0.06
11641,-0.07
11642,-0.06
11643,-0.05
11644,-0.03
11645,0.0
11646,0.04
11647,0.08
11648,0.11
11649,0.14
11650,0.16
11651,0.16
11652,0.15
11653,0.12
11654,0.08
11655,0.03
11656,-0.03
11657,-0.08
11658,-0.13
11659,-0.17
11660,-0.19
11661,-0.19
11662,-0.18
11663,-0.15
11664,-0.11
11665,-0.07
11666,-0.02
11667,0.03
11668,0.07
11669,0.1
11670,0.13
11671,0.15
11672,0.15
11673,0.15
11674,0.14
11675,0.13
11676,0.11
11677,0.08
11678,0.05
11679,0.01
11680,-0.03
11681,-0.07
11682,-0.11
11683,-0.14
11684,-0.16
11685,-0.16
11686,-0.16
11687,-0.14
11688,-0.12
11689,-0.08
11690,-0.04
11691,-0.01
11692,0.03
11693,0.05
11694,0.07
11695,0.08
11696,0.08
11697,0.07
11698,0.07
11699,0.05
11700,0.04
11701,0.03
11702,0.01
11703,-0.01
11704,-0.02
11705,-0.03
11706,-0.03
11707,-0.02
11708,-0.0
11709,0.03
11710,0.06
11711,0.09
11712,0.11
11713,0.13
11714,0.13
11715,0.11
11716,0.08
11717,0.04
11718,-0.02
11719,-0.08
11720,-0.13
11721,-0.17
11722,-0.2
11723,-0.22
11724,-0.21
11725,-0.2
11726,-0.16
11727,-0.12
11728,-0.07
11729,-0.01
11730,0.04
11731,0.1
11732,0.16
11733,0.2
11734,0.23
11735,0.25
11736,0.24
11737,0.21
11738,0.17
11739,0.11
11740,0.03
11741,-0.04
11742,-0.11
11743,-0.17
11744,-0.21
11745,-0.22
11746,-0.21
11747,-0.18
11748,-0.14
11749,-0.08
11750,-0.02
11751,0.03
11752,0.07
11753,0.09
11754,0.1
11755,0.09
11756,0.07
11757,0.05
11758,0.02
11759,-0.01
11760,-0.02
11761,-0.03
11762,-0.02
11763,-0.0
11764,0.02
11765,0.04
11766,0.07
11767,0.08
11768,0.09
11769,0.1
11770,0.1
11771,0.09
11772,0.08
11773,0.06
11774,0.04
11775,0.02
11776,0.0
11777,-0.02
11778,-0.04
11779,-0.05
11780,-0.07
11781,-0.08
11782,-0.1
11783,-0.12
11784,-0.14
11785,-0.16
11786,-0.19
11787,-0.22
11788,-0.24
11789,-0.25
11790,-0.25
11791,-0.23
11792,-0.19
11793,-0.13
11794,-0.06
11795,0.02
11796,0.1
11797,0.18
11798,0.25
11799,0.31
11800,0.36
11801,0.38
11802,0.39
11803,0.38
11804,0.35
11805,0.31
11806,0.26
11807,0.2
11808,0.14
11809,0.08
11810,0.01
11811,-0.05
11812,-0.1
11813,-0.16
11814,-0.2
11815,-0.23
11816,-0.25
11817,-0.26
11818,-0.26
11819,-0.25
11820,-0.24
11821,-0.22
11822,-0.19
11823,-0.16
11824,-0.13
11825,-0.1
11826,-0.07
11827,-0.04
11828,-0.01
11829,0.01
11830,0.03
11831,0.04
11832,0.05
11833,0.06
11834,0.07
11835,0.08
11836,0.09
11837,0.1
11838,0.11
11839,0.12
11840,0.12
11841,0.13
11842,0.14
11843,0.14
11844,0.13
11845,0.12
11846,0.1
11847,0.07
11848,0.03
11849,-0.01
11850,-0.06
11851,-0.1
11852,-0.14
11853,-0.17
11854,-0.18
11855,-0.17
11856,-0.14
11857,-0.09
11858,-0.03
11859,0.04
11860,0.1
11861,0.15
11862,0.19
11863,0.2
11864,0.19
11865,0.16
11866,0.11
11867,0.06
11868,-0.0
11869,-0.06
11870,-0.11
11871,-0.14
11872,-0.17
11873,-0.17
11874,-0.17
11875,-0.15
11876,-0.13
11877,-0.1
11878,-0.07
11879,-0.05
11880,-0.03
11881,-0.02
11882,-0.01
11883,-0.0
11884,-0.0
11885,0.0
11886,0.0
11887,0.01
11888,0.02
11889,0.03
11890,0.05
11891,0.08
11892,0.1
11893,0.12
11894,0.13
11895,0.13
11896,0.13
11897,0.11
11898,0.09
11899,0.05
11900,0.02
11901,-0.02
11902,-0.06
11903,-0.09
11904,-0.11
11905,-0.12
11906,-0.11
11907,-0.09
11908,-0.07
11909,-0.03
11910,0.0
11911,0.03
11912,0.05
11913,0.06
11914,0.05
11915,0.04
11916,0.02
11917,-0.01
11918,-0.03
11919,-0.05
11920,-0.06
11921,-0.05
11922,-0.04
11923,-0.0
11924,0.05
11925,0.1
11926,0.16
11927,0.22
11928,0.26
11929,0.28
11930,0.27
11931,0.23
11932,0.16
11933,0.07
11934,-0.03
11935,-0.14
11936,-0.25
11937,-0.35
11938,-0.43
11939,-0.49
11940,-0.51
11941,-0.51
11942,-0.48
11943,-0.42
11944,-0.34
11945,-0.23
11946,-0.11
