,Data
10157,0.0393
10158,0.0167
10159,-0.0124
10160,-0.0444
10161,-0.0751
10162,-0.1
10163,-0.1152
10164,-0.1178
10165,-0.1064
10166,-0.0812
10167,-0.0439
10168,0.0016
10169,0.0503
10170,0.0964
10171,0.1346
10172,0.161
10173,0.1737
10174,0.1726
10175,0.1593
10176,0.1359
10177,0.1052
10178,0.0695
10179,0.0309
10180,-0.0087
10181,-0.0474
10182,-0.0833
10183,-0.1147
10184,-0.1398
10185,-0.1568
10186,-0.164
10187,-0.1605
10188,-0.1466
10189,-0.124
10190,-0.0962
10191,-0.0671
10192,-0.0409
10193,-0.0209
10194,-0.009
10195,-0.0054
10196,-0.0083
10197,-0.0143
10198,-0.0191
10199,-0.0191
10200,-0.0115
10201,0.0045
10202,0.0283
10203,0.0579
10204,0.0901
10205,0.1214
10206,0.1482
10207,0.1675
10208,0.1774
10209,0.1776
10210,0.169
10211,0.1534
10212,0.1329
10213,0.1095
10214,0.0847
10215,0.059
10216,0.0322
10217,0.0033
10218,-0.0286
10219,-0.0631
10220,-0.0989
10221,-0.1336
10222,-0.1643
10223,-0.1879
10224,-0.2013
10225,-0.2023
10226,-0.1899
10227,-0.1651
10228,-0.131
10229,-0.092
10230,-0.0536
10231,-0.021
10232,0.0017
10233,0.0122
10234,0.011
10235,0.0009
10236,-0.0132
10237,-0.0257
10238,-0.0317
10239,-0.0278
10240,-0.0124
10241,0.0141
10242,0.0497
10243,0.0912
10244,0.1347
10245,0.1757
10246,0.2093
10247,0.2311
10248,0.2375
10249,0.2266
10250,0.1985
10251,0.1552
10252,0.1005
10253,0.0392
10254,-0.023
10255,-0.0812
10256,-0.131
10257,-0.1696
10258,-0.1951
10259,-0.2066
10260,-0.2038
10261,-0.1874
10262,-0.1591
10263,-0.1218
10264,-0.0794
10265,-0.0364
10266,0.0025
10267,0.0336
10268,0.0541
10269,0.063
10270,0.0609
10271,0.0502
10272,0.0344
10273,0.0182
10274,0.0057
10275,0.0002
10276,0.0034
10277,0.0153
10278,0.0341
10279,0.0569
10280,0.0797
10281,0.0985
10282,0.1099
10283,0.1107
10284,0.0989
10285,0.0736
10286,0.0359
10287,-0.0113
10288,-0.0634
10289,-0.1145
10290,-0.1585
10291,-0.1901
10292,-0.2053
10293,-0.202
10294,-0.1803
10295,-0.1427
10296,-0.0932
10297,-0.0363
10298,0.0231
10299,0.0807
10300,0.1322
10301,0.1744
10302,0.2044
10303,0.2206
10304,0.2223
10305,0.2102
10306,0.1858
10307,0.1516
10308,0.111
10309,0.0675
10310,0.0244
10311,-0.0153
10312,-0.0497
10313,-0.0778
10314,-0.0992
10315,-0.1138
10316,-0.1224
10317,-0.1258
10318,-0.1256
10319,-0.1229
10320,-0.1189
10321,-0.1146
10322,-0.1106
10323,-0.1073
10324,-0.1048
10325,-0.1027
10326,-0.1004
10327,-0.0973
10328,-0.0922
10329,-0.0836
10330,-0.07
10331,-0.0505
10332,-0.025
10333,0.0055
10334,0.0388
10335,0.0727
10336,0.1046
10337,0.1327
10338,0.1554
10339,0.1723
10340,0.1833
10341,0.1892
10342,0.191
10343,0.19
10344,0.1873
10345,0.1832
10346,0.1772
10347,0.1681
10348,0.1545
10349,0.1344
10350,0.1062
10351,0.0687
10352,0.0221
10353,-0.032
10354,-0.0902
10355,-0.1486
10356,-0.2031
10357,-0.2497
10358,-0.2852
10359,-0.3072
10360,-0.3145
10361,-0.3072
10362,-0.2868
10363,-0.2553
10364,-0.2155
10365,-0.1699
10366,-0.121
10367,-0.0703
10368,-0.0187
10369,0.033
10370,0.0839
10371,0.1324
10372,0.176
10373,0.2118
10374,0.2366
10375,0.248
10376,0.2443
10377,0.2259
10378,0.1944
10379,0.1531
10380,0.1058
10381,0.0568
10382,0.0104
10383,-0.0297
10384,-0.06
10385,-0.0781
10386,-0.0825
10387,-0.0737
10388,-0.0534
10389,-0.0248
10390,0.0079
10391,0.0398
10392,0.0662
10393,0.0831
10394,0.088
10395,0.0798
10396,0.059
10397,0.0276
10398,-0.0108
10399,-0.0519
10400,-0.091
10401,-0.1239
10402,-0.1473
10403,-0.159
10404,-0.1583
10405,-0.1461
10406,-0.1245
10407,-0.0968
10408,-0.0668
10409,-0.0377
10410,-0.0118
10411,0.0103
10412,0.0292
10413,0.0463
10414,0.0629
10415,0.0796
10416,0.0958
10417,0.11
10418,0.1197
10419,0.1225
10420,0.116
10421,0.0988
10422,0.0711
10423,0.0345
10424,-0.0081
10425,-0.0531
10426,-0.0965
10427,-0.1343
10428,-0.1625
10429,-0.178
10430,-0.178
10431,-0.1615
10432,-0.129
10433,-0.0835
10434,-0.0292
10435,0.0283
10436,0.0832
10437,0.1304
10438,0.1656
10439,0.1862
10440,0.1909
10441,0.1801
10442,0.1557
10443,0.1213
10444,0.0814
10445,0.0416
10446,0.0068
10447,-0.0193
10448,-0.0347
10449,-0.0399
10450,-0.0373
10451,-0.0306
10452,-0.0242
10453,-0.0219
10454,-0.0263
10455,-0.0384
10456,-0.0565
10457,-0.0777
10458,-0.0974
10459,-0.1108
10460,-0.113
10461,-0.1009
10462,-0.0733
10463,-0.0317
10464,0.0192
10465,0.073
10466,0.122
10467,0.1588
10468,0.1773
10469,0.1738
10470,0.1471
10471,0.099
10472,0.0346
10473,-0.0393
10474,-0.114
10475,-0.1807
10476,-0.2313
10477,-0.2593
10478,-0.2612
10479,-0.2364
10480,-0.1875
10481,-0.1199
10482,-0.0414
10483,0.0389
10484,0.1117
10485,0.1688
10486,0.2042
10487,0.2145
10488,0.2
10489,0.164
10490,0.1127
10491,0.0537
10492,-0.0047
10493,-0.0548
10494,-0.0903
10495,-0.1073
10496,-0.105
10497,-0.0855
10498,-0.0533
10499,-0.0146
10500,0.0237
10501,0.0555
10502,0.0763
10503,0.0848
10504,0.0822
10505,0.072
10506,0.0593
10507,0.0491
10508,0.0453
10509,0.0497
10510,0.062
10511,0.0797
10512,0.0988
10513,0.1149
10514,0.1232
10515,0.1198
10516,0.1021
10517,0.0692
10518,0.0224
10519,-0.0351
10520,-0.0987
10521,-0.1629
10522,-0.2218
10523,-0.2697
10524,-0.302
10525,-0.3152
10526,-0.3081
10527,-0.2814
10528,-0.2379
10529,-0.1815
10530,-0.1171
10531,-0.0494
10532,0.0169
10533,0.0779
10534,0.1302
10535,0.1713
10536,0.1997
10537,0.2148
10538,0.2169
10539,0.2075
10540,0.1887
10541,0.1634
10542,0.1349
10543,0.1064
10544,0.0809
10545,0.0604
10546,0.0452
10547,0.0342
10548,0.0249
10549,0.0143
10550,-0.0002
10551,-0.0205
10552,-0.0468
10553,-0.0775
10554,-0.1094
10555,-0.1381
10556,-0.1585
10557,-0.1662
10558,-0.1582
10559,-0.1335
10560,-0.0934
10561,-0.0409
10562,0.0196
10563,0.0824
10564,0.1411
10565,0.1892
10566,0.2208
10567,0.2316
10568,0.2192
10569,0.1841
10570,0.1293
10571,0.0596
10572,-0.0184
10573,-0.0975
10574,-0.1701
10575,-0.2288
10576,-0.2675
10577,-0.282
10578,-0.2705
10579,-0.2339
10580,-0.1759
10581,-0.1025
10582,-0.0214
10583,0.0584
10584,0.1277
10585,0.1786
10586,0.2049
10587,0.2039
10588,0.1765
10589,0.1269
10590,0.062
10591,-0.0095
10592,-0.0783
10593,-0.1355
10594,-0.1737
10595,-0.1881
10596,-0.1769
10597,-0.1417
10598,-0.0864
10599,-0.017
10600,0.0592
10601,0.1345
10602,0.2013
10603,0.2527
10604,0.2834
10605,0.2898
10606,0.2703
10607,0.2257
10608,0.1593
10609,0.0769
10610,-0.0132
10611,-0.1014
10612,-0.1778
10613,-0.2339
10614,-0.2636
10615,-0.264
10616,-0.236
10617,-0.1847
10618,-0.1176
10619,-0.0441
10620,0.0265
10621,0.0858
10622,0.1272
10623,0.147
10624,0.144
10625,0.1202
10626,0.0798
10627,0.0285
10628,-0.0267
10629,-0.0785
10630,-0.1196
10631,-0.1443
10632,-0.1489
10633,-0.1326
10634,-0.0977
10635,-0.0495
10636,0.0044
10637,0.0558
10638,0.0969
10639,0.1219
10640,0.1276
10641,0.1138
10642,0.083
10643,0.0403
10644,-0.0075
10645,-0.0535
10646,-0.0913
10647,-0.1163
10648,-0.126
10649,-0.1202
10650,-0.1007
10651,-0.0707
10652,-0.0348
10653,0.0019
10654,0.0351
10655,0.0619
10656,0.0809
10657,0.0926
10658,0.0988
10659,0.1023
10660,0.1061
10661,0.1121
10662,0.1214
10663,0.1335
10664,0.1467
10665,0.1583
10666,0.1647
10667,0.1622
10668,0.1475
10669,0.1183
10670,0.0739
10671,0.0158
10672,-0.0527
10673,-0.1263
10674,-0.1984
10675,-0.2621
10676,-0.3109
10677,-0.3394
10678,-0.3441
10679,-0.3239
10680,-0.2805
10681,-0.2183
10682,-0.1444
10683,-0.0673
10684,0.0048
10685,0.065
10686,0.109
10687,0.1355
10688,0.1459
10689,0.1439
10690,0.1346
10691,0.1232
10692,0.1141
10693,0.1094
10694,0.1094
10695,0.1123
10696,0.1154
10697,0.1162
10698,0.1124
10699,0.1031
10700,0.0882
10701,0.0688
10702,0.0463
10703,0.0223
10704,-0.0024
10705,-0.0269
10706,-0.0503
10707,-0.0713
10708,-0.0886
10709,-0.1009
10710,-0.1073
10711,-0.1071
10712,-0.0998
10713,-0.0856
10714,-0.0659
10715,-0.0429
10716,-0.0196
10717,0.0007
10718,0.0155
10719,0.0227
10720,0.0218
10721,0.0132
10722,-0.0014
10723,-0.0194
10724,-0.0378
10725,-0.0529
10726,-0.0613
10727,-0.0604
10728,-0.0487
10729,-0.0266
10730,0.004
10731,0.0395
10732,0.0753
10733,0.1061
10734,0.1272
10735,0.1357
10736,0.1307
10737,0.1132
10738,0.086
10739,0.0529
10740,0.0183
10741,-0.0138
10742,-0.0403
10743,-0.0589
10744,-0.0685
10745,-0.0693
10746,-0.063
10747,-0.0522
10748,-0.0396
10749,-0.0277
10750,-0.018
10751,-0.0116
10752,-0.0087
10753,-0.009
10754,-0.0121
10755,-0.017
10756,-0.0226
10757,-0.0275
10758,-0.0307
10759,-0.0314
10760,-0.0296
10761,-0.0254
10762,-0.0192
10763,-0.0112
10764,-0.0016
10765,0.0095
10766,0.0219
10767,0.035
10768,0.0477
10769,0.059
10770,0.0677
10771,0.0728
10772,0.0736
10773,0.0695
10774,0.0609
10775,0.0484
10776,0.0329
10777,0.0154
10778,-0.0032
10779,-0.022
10780,-0.0407
10781,-0.0588
10782,-0.0755
10783,-0.089
10784,-0.0976
10785,-0.0993
10786,-0.093
10787,-0.0782
10788,-0.0553
10789,-0.026
10790,0.0073
10791,0.0412
10792,0.0725
10793,0.0975
10794,0.113
10795,0.1168
10796,0.1078
10797,0.0862
10798,0.054
10799,0.0141
10800,-0.0293
10801,-0.0713
10802,-0.1072
10803,-0.1325
10804,-0.1438
10805,-0.1392
10806,-0.1191
10807,-0.0858
10808,-0.0432
10809,0.0039
10810,0.0504
10811,0.0913
10812,0.1224
10813,0.141
10814,0.146
10815,0.1385
10816,0.1213
10817,0.0975
10818,0.0704
10819,0.0428
10820,0.0166
10821,-0.0072
10822,-0.0279
10823,-0.0454
10824,-0.0594
10825,-0.0698
10826,-0.0769
10827,-0.0809
10828,-0.0822
10829,-0.0804
10830,-0.0753
10831,-0.0668
10832,-0.0548
10833,-0.0401
10834,-0.0235
10835,-0.0064
10836,0.0099
10837,0.0237
10838,0.0341
10839,0.0405
10840,0.0429
10841,0.0417
10842,0.0375
10843,0.0309
10844,0.023
10845,0.0148
10846,0.0071
10847,0.0008
10848,-0.0037
10849,-0.0065
10850,-0.0079
10851,-0.008
10852,-0.0071
10853,-0.0054
10854,-0.0034
10855,-0.0015
10856,0.0
10857,0.001
10858,0.0013
10859,0.001
10860,0.0003
10861,-0.0004
10862,-0.0004
10863,0.0012
10864,0.0048
10865,0.0105
10866,0.018
10867,0.026
10868,0.033
10869,0.0374
10870,0.0384
10871,0.0355
10872,0.0292
10873,0.0201
10874,0.0094
10875,-0.0016
10876,-0.0111
10877,-0.0176
10878,-0.0202
10879,-0.0187
10880,-0.0139
10881,-0.0071
10882,-0.0005
10883,0.0041
10884,0.0045
10885,-0.0005
10886,-0.0112
10887,-0.0272
10888,-0.0467
10889,-0.0675
10890,-0.0869
10891,-0.1023
10892,-0.1114
10893,-0.113
10894,-0.1065
10895,-0.0922
10896,-0.071
10897,-0.0441
10898,-0.0127
10899,0.0216
10900,0.0573
10901,0.0927
10902,0.1259
10903,0.1551
10904,0.1779
10905,0.1922
10906,0.1961
10907,0.1879
10908,0.1664
10909,0.1315
10910,0.0846
10911,0.0288
10912,-0.0313
10913,-0.0902
10914,-0.1423
10915,-0.1832
10916,-0.2094
10917,-0.2193
10918,-0.2127
10919,-0.1906
10920,-0.1551
10921,-0.1085
10922,-0.0538
10923,0.0056
10924,0.0657
10925,0.1222
10926,0.17
10927,0.2044
10928,0.2213
10929,0.2176
10930,0.1926
10931,0.1481
10932,0.0888
10933,0.0215
10934,-0.0456
10935,-0.1042
10936,-0.1475
10937,-0.1715
10938,-0.1749
10939,-0.1594
10940,-0.1288
10941,-0.088
10942,-0.0428
10943,0.0014
10944,0.0395
10945,0.068
10946,0.085
10947,0.09
10948,0.0836
10949,0.0666
10950,0.0403
10951,0.0069
10952,-0.0308
10953,-0.0684
10954,-0.1011
10955,-0.1244
10956,-0.1343
10957,-0.1284
10958,-0.1062
10959,-0.0695
10960,-0.0224
10961,0.0295
10962,0.0796
10963,0.1216
10964,0.1504
10965,0.1629
10966,0.1585
10967,0.1387
10968,0.107
10969,0.0678
10970,0.0254
10971,-0.0166
10972,-0.0551
10973,-0.0873
10974,-0.1107
10975,-0.123
10976,-0.1223
10977,-0.108
10978,-0.0809
10979,-0.0432
10980,0.0012
10981,0.0481
10982,0.0933
10983,0.1331
10984,0.1645
10985,0.1853
10986,0.1937
10987,0.1879
10988,0.167
10989,0.1305
10990,0.0794
10991,0.0165
10992,-0.0542
10993,-0.1271
10994,-0.1957
10995,-0.2538
10996,-0.2959
10997,-0.3178
10998,-0.3167
10999,-0.2921
11000,-0.2453
11001,-0.1799
11002,-0.1014
11003,-0.0169
11004,0.0659
11005,0.1392
11006,0.196
11007,0.2315
11008,0.2434
11009,0.2324
11010,0.2019
11011,0.1575
11012,0.1062
11013,0.0558
11014,0.0138
11015,-0.0139
11016,-0.0235
11017,-0.0141
11018,0.012
11019,0.0492
11020,0.0897
11021,0.1244
11022,0.1447
11023,0.1438
11024,0.1182
11025,0.068
11026,-0.0026
11027,-0.0857
11028,-0.1713
11029,-0.249
11030,-0.3093
11031,-0.3452
11032,-0.3519
11033,-0.3277
11034,-0.2739
11035,-0.1952
11036,-0.0993
11037,0.0039
11038,0.1043
11039,0.1924
11040,0.2611
11041,0.3059
11042,0.3246
11043,0.3174
11044,0.2865
11045,0.2353
11046,0.1683
11047,0.0911
11048,0.0101
11049,-0.0677
11050,-0.1358
11051,-0.1884
11052,-0.2214
11053,-0.2327
11054,-0.222
11055,-0.1904
11056,-0.1408
11057,-0.078
11058,-0.0077
11059,0.0634
11060,0.1284
11061,0.1814
11062,0.2176
11063,0.2339
11064,0.229
11065,0.2031
11066,0.1581
11067,0.0977
11068,0.0267
11069,-0.049
11070,-0.1233
11071,-0.1894
11072,-0.2416
11073,-0.2751
11074,-0.2873
11075,-0.2775
11076,-0.2464
11077,-0.1965
11078,-0.1314
11079,-0.0561
11080,0.023
11081,0.0989
11082,0.1643
11083,0.2132
11084,0.2418
11085,0.2492
11086,0.2369
11087,0.2085
11088,0.1685
11089,0.1219
11090,0.0732
11091,0.0259
11092,-0.0176
11093,-0.0558
11094,-0.0881
11095,-0.114
11096,-0.1333
11097,-0.1454
11098,-0.1497
11099,-0.1455
11100,-0.1324
11101,-0.1108
11102,-0.0817
11103,-0.0471
11104,-0.0098
11105,0.0264
11106,0.0579
11107,0.0808
11108,0.0928
11109,0.0931
11110,0.0831
11111,0.0656
11112,0.0444
11113,0.0239
11114,0.0085
11115,0.0017
11116,0.0052
11117,0.0185
11118,0.0385
11119,0.0603
11120,0.0781
11121,0.0866
11122,0.082
11123,0.0634
11124,0.0323
11125,-0.0074
11126,-0.0503
11127,-0.0903
11128,-0.1218
11129,-0.1402
11130,-0.1428
11131,-0.1297
11132,-0.103
11133,-0.0664
11134,-0.0247
11135,0.0177
11136,0.0565
11137,0.0883
11138,0.1103
11139,0.1205
11140,0.1174
11141,0.1006
11142,0.0709
11143,0.0307
11144,-0.0162
11145,-0.0645
11146,-0.1086
11147,-0.1427
11148,-0.1617
11149,-0.1625
11150,-0.1438
11151,-0.1072
11152,-0.0568
11153,0.0006
11154,0.0572
11155,0.1048
11156,0.1367
11157,0.1486
11158,0.1393
11159,0.1108
11160,0.0676
11161,0.0161
11162,-0.0363
11163,-0.082
11164,-0.1143
11165,-0.1284
11166,-0.1223
11167,-0.0969
11168,-0.0555
11169,-0.0034
11170,0.0526
11171,0.1056
11172,0.149
11173,0.1774
11174,0.1878
11175,0.1801
11176,0.1568
11177,0.1221
11178,0.0806
11179,0.0367
11180,-0.0059
11181,-0.0441
11182,-0.0755
11183,-0.0984
11184,-0.1119
11185,-0.1159
11186,-0.1109
11187,-0.098
11188,-0.0791
11189,-0.0572
11190,-0.0354
11191,-0.0165
11192,-0.0024
11193,0.0061
11194,0.009
11195,0.0066
11196,-0.0005
11197,-0.0116
11198,-0.0259
11199,-0.0425
11200,-0.0604
11201,-0.0783
11202,-0.0947
11203,-0.1075
11204,-0.1144
11205,-0.1128
11206,-0.1007
11207,-0.0767
11208,-0.0404
11209,0.0068
11210,0.0619
11211,0.1198
11212,0.1745
11213,0.2191
11214,0.2479
11215,0.257
11216,0.2449
11217,0.2127
11218,0.1638
11219,0.1032
11220,0.037
11221,-0.0283
11222,-0.0868
11223,-0.1334
11224,-0.1645
11225,-0.1783
11226,-0.1747
11227,-0.1553
11228,-0.1234
11229,-0.0831
11230,-0.0391
11231,0.0047
11232,0.0451
11233,0.0803
11234,0.1091
11235,0.1303
11236,0.1426
11237,0.1441
11238,0.1328
11239,0.1074
11240,0.0678
11241,0.0157
11242,-0.0453
11243,-0.1097
11244,-0.1711
11245,-0.2228
11246,-0.2594
11247,-0.2771
11248,-0.2748
11249,-0.2534
11250,-0.2159
11251,-0.1662
11252,-0.1092
11253,-0.0498
11254,0.0069
11255,0.0571
11256,0.0988
11257,0.1318
11258,0.1573
11259,0.1771
11260,0.1928
11261,0.2052
11262,0.2145
11263,0.2204
11264,0.2222
11265,0.2187
11266,0.2092
11267,0.1929
11268,0.1698
11269,0.14
11270,0.1041
11271,0.0632
11272,0.0191
11273,-0.0259
11274,-0.0698
11275,-0.1105
11276,-0.1462
11277,-0.1755
11278,-0.1975
11279,-0.2119
11280,-0.2185
11281,-0.2172
11282,-0.2077
11283,-0.1897
11284,-0.1631
11285,-0.1288
11286,-0.0886
11287,-0.0451
11288,-0.0014
11289,0.039
11290,0.0729
11291,0.0974
11292,0.1107
11293,0.1117
11294,0.1009
11295,0.0798
11296,0.0512
11297,0.0184
11298,-0.0147
11299,-0.0444
11300,-0.0672
11301,-0.0802
11302,-0.0817
11303,-0.0715
11304,-0.0507
11305,-0.0217
11306,0.0124
11307,0.0487
11308,0.0844
11309,0.1166
11310,0.1431
11311,0.1614
11312,0.1699
11313,0.1675
11314,0.154
11315,0.1303
11316,0.0983
11317,0.0605
11318,0.0205
11319,-0.0186
11320,-0.0538
11321,-0.0828
11322,-0.1041
11323,-0.1166
11324,-0.1199
11325,-0.1144
11326,-0.101
11327,-0.0814
11328,-0.0578
11329,-0.0329
11330,-0.0099
11331,0.0084
11332,0.0197
11333,0.0227
11334,0.0176
11335,0.0062
11336,-0.009
11337,-0.0246
11338,-0.0378
11339,-0.0461
11340,-0.0483
11341,-0.0444
11342,-0.0352
11343,-0.0223
11344,-0.0081
11345,0.0049
11346,0.0148
11347,0.0202
11348,0.0206
11349,0.0164
11350,0.0079
11351,-0.004
11352,-0.0184
11353,-0.034
11354,-0.0493
11355,-0.0631
11356,-0.0735
11357,-0.0787
11358,-0.0763
11359,-0.0643
11360,-0.0408
11361,-0.0055
11362,0.0404
11363,0.0935
11364,0.1486
11365,0.1995
11366,0.2403
11367,0.2667
11368,0.2767
11369,0.2701
11370,0.2482
11371,0.213
11372,0.1665
11373,0.1112
11374,0.0493
11375,-0.0167
11376,-0.084
11377,-0.1493
11378,-0.209
11379,-0.2593
11380,-0.2966
11381,-0.318
11382,-0.3219
11383,-0.3077
11384,-0.2762
11385,-0.2298
11386,-0.1722
11387,-0.1082
11388,-0.043
11389,0.0181
11390,0.0704
11391,0.1106
11392,0.1364
11393,0.1473
11394,0.1442
11395,0.1288
11396,0.1038
11397,0.0723
11398,0.0381
11399,0.005
11400,-0.0231
11401,-0.0433
11402,-0.0534
11403,-0.0526
11404,-0.0412
11405,-0.0213
11406,0.0045
11407,0.0327
11408,0.0601
11409,0.0845
11410,0.1042
11411,0.1186
11412,0.1273
11413,0.1304
11414,0.1281
11415,0.1213
11416,0.1114
11417,0.0997
11418,0.0873
11419,0.0743
11420,0.0609
11421,0.0463
11422,0.0296
11423,0.0098
11424,-0.0138
11425,-0.0411
11426,-0.0714
11427,-0.1035
11428,-0.1354
11429,-0.1651
11430,-0.1901
11431,-0.2082
11432,-0.2171
11433,-0.2154
11434,-0.2028
11435,-0.1796
11436,-0.1474
11437,-0.1083
11438,-0.0649
11439,-0.0204
11440,0.0218
11441,0.0585
11442,0.0878
11443,0.1088
11444,0.1222
11445,0.1294
11446,0.1326
11447,0.1334
11448,0.1336
11449,0.1344
11450,0.1362
11451,0.1384
11452,0.1393
11453,0.1361
11454,0.1255
11455,0.1046
11456,0.0719
11457,0.0281
11458,-0.0242
11459,-0.0799
11460,-0.1328
11461,-0.1765
11462,-0.2057
11463,-0.2167
11464,-0.2083
11465,-0.1812
11466,-0.1383
11467,-0.0844
11468,-0.0261
11469,0.0295
11470,0.0752
11471,0.1056
11472,0.1181
11473,0.1133
11474,0.0949
11475,0.069
11476,0.042
11477,0.0201
11478,0.0071
11479,0.0043
11480,0.0103
11481,0.0215
11482,0.0329
11483,0.0397
11484,0.0383
11485,0.0268
11486,0.0058
11487,-0.0217
11488,-0.0514
11489,-0.0779
11490,-0.0962
11491,-0.1024
11492,-0.0938
11493,-0.07
11494,-0.0325
11495,0.0146
11496,0.0656
11497,0.1139
11498,0.1525
11499,0.1757
11500,0.1792
11501,0.1613
11502,0.123
11503,0.0676
11504,0.0007
11505,-0.0708
11506,-0.1392
11507,-0.197
11508,-0.2381
11509,-0.2584
11510,-0.2564
11511,-0.2328
11512,-0.1902
11513,-0.1327
11514,-0.0654
11515,0.0055
11516,0.0737
11517,0.133
11518,0.1784
11519,0.2064
11520,0.2154
11521,0.2057
11522,0.1797
11523,0.1415
11524,0.0966
11525,0.0513
11526,0.0117
11527,-0.0175
11528,-0.0337
11529,-0.0363
11530,-0.027
11531,-0.0091
11532,0.0131
11533,0.0347
11534,0.0509
11535,0.0574
11536,0.0511
11537,0.031
11538,-0.0018
11539,-0.0446
11540,-0.0931
11541,-0.1423
11542,-0.1866
11543,-0.2205
11544,-0.2393
11545,-0.2397
11546,-0.2205
11547,-0.1823
11548,-0.1279
11549,-0.0624
11550,0.0077
11551,0.0757
11552,0.1351
11553,0.1811
11554,0.2103
11555,0.2218
11556,0.2168
11557,0.1984
11558,0.1709
11559,0.1385
11560,0.1053
11561,0.0746
11562,0.0487
11563,0.0288
11564,0.0153
11565,0.0076
11566,0.0047
11567,0.0051
11568,0.0069
11569,0.0084
11570,0.0081
11571,0.0044
11572,-0.0038
11573,-0.0175
11574,-0.0369
11575,-0.0612
11576,-0.0887
11577,-0.1175
11578,-0.1451
11579,-0.169
11580,-0.1866
11581,-0.1954
11582,-0.1939
11583,-0.1816
11584,-0.1588
11585,-0.1262
11586,-0.0858
11587,-0.0408
11588,0.0047
11589,0.0462
11590,0.0799
11591,0.1035
11592,0.1166
11593,0.1202
11594,0.1169
11595,0.11
11596,0.1034
11597,0.1001
11598,0.1018
11599,0.1081
11600,0.1172
11601,0.1261
11602,0.132
11603,0.1322
11604,0.1245
11605,0.1077
11606,0.0821
11607,0.0494
11608,0.013
11609,-0.0232
11610,-0.0553
11611,-0.0802
11612,-0.0965
11613,-0.1046
11614,-0.106
11615,-0.1028
11616,-0.0972
11617,-0.0904
11618,-0.083
11619,-0.0748
11620,-0.066
11621,-0.0566
11622,-0.0473
11623,-0.0389
11624,-0.0319
11625,-0.0261
11626,-0.0206
11627,-0.0142
11628,-0.0056
11629,0.0057
11630,0.0191
11631,0.033
11632,0.0451
11633,0.0524
11634,0.0526
11635,0.0446
11636,0.0287
11637,0.007
11638,-0.017
11639,-0.0394
11640,-0.0566
11641,-0.0656
11642,-0.0644
11643,-0.0519
11644,-0.0286
11645,0.0034
11646,0.0407
11647,0.0792
11648,0.1141
11649,0.141
11650,0.1565
11651,0.1582
11652,0.1452
11653,0.1178
11654,0.0779
11655,0.0285
11656,-0.026
11657,-0.0803
11658,-0.1286
11659,-0.1657
11660,-0.1878
11661,-0.1927
11662,-0.1803
11663,-0.1529
11664,-0.1138
11665,-0.0675
11666,-0.0185
11667,0.0288
11668,0.0707
11669,0.1048
11670,0.1298
11671,0.1456
11672,0.1526
11673,0.1517
11674,0.1434
11675,0.1282
11676,0.1066
11677,0.0789
11678,0.0459
11679,0.0086
11680,-0.0309
11681,-0.0702
11682,-0.1062
11683,-0.1356
11684,-0.1554
11685,-0.1635
11686,-0.1589
11687,-0.1422
11688,-0.1152
11689,-0.0811
11690,-0.0435
11691,-0.0065
11692,0.026
11693,0.0515
11694,0.0685
11695,0.077
11696,0.0783
11697,0.074
11698,0.0658
11699,0.0549
11700,0.0416
11701,0.0261
11702,0.0091
11703,-0.0078
11704,-0.0221
11705,-0.0307
11706,-0.0308
11707,-0.0207
11708,-0.0008
11709,0.0269
11710,0.0585
11711,0.0891
11712,0.1138
11713,0.128
11714,0.128
11715,0.1121
11716,0.0803
11717,0.0351
11718,-0.0188
11719,-0.0756
11720,-0.1288
11721,-0.1726
11722,-0.2029
11723,-0.2171
11724,-0.2147
11725,-0.1966
11726,-0.1646
11727,-0.1215
11728,-0.0704
11729,-0.0144
11730,0.0438
11731,0.1015
11732,0.1551
11733,0.2004
11734,0.2325
11735,0.2471
11736,0.2413
11737,0.2143
11738,0.1677
11739,0.1055
11740,0.0335
11741,-0.0412
11742,-0.1107
11743,-0.1675
11744,-0.2055
11745,-0.2208
11746,-0.2124
11747,-0.1824
11748,-0.1358
11749,-0.0796
11750,-0.0217
11751,0.0303
11752,0.0704
11753,0.0946
11754,0.102
11755,0.0938
11756,0.0735
11757,0.046
11758,0.0174
11759,-0.0069
11760,-0.0223
11761,-0.0263
11762,-0.0189
11763,-0.0022
11764,0.0202
11765,0.0442
11766,0.0661
11767,0.0833
11768,0.0944
11769,0.0989
11770,0.097
11771,0.0893
11772,0.0769
11773,0.0609
11774,0.0425
11775,0.0228
11776,0.0026
11777,-0.0173
11778,-0.0361
11779,-0.0534
11780,-0.0693
11781,-0.0844
11782,-0.1001
11783,-0.1182
11784,-0.1397
11785,-0.1648
11786,-0.1917
11787,-0.2174
11788,-0.2378
11789,-0.2486
11790,-0.2455
11791,-0.2255
11792,-0.1877
11793,-0.1327
11794,-0.0634
11795,0.0158
11796,0.0993
11797,0.1806
11798,0.2539
11799,0.3141
11800,0.3576
11801,0.3825
11802,0.3884
11803,0.3761
11804,0.3477
11805,0.3063
11806,0.2552
11807,0.198
11808,0.1373
11809,0.0751
11810,0.013
11811,-0.0475
11812,-0.1043
11813,-0.1551
11814,-0.1976
11815,-0.2303
11816,-0.2521
11817,-0.2626
11818,-0.2625
11819,-0.2533
11820,-0.2369
11821,-0.2152
11822,-0.1896
